Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:5.81,"urn:cite:hmt:vaimg.VA063VN-0565@0.466,0.5928,0.438,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:5.82,"urn:cite:hmt:vaimg.VA063VN-0565@0.465,0.6108,0.436,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:5.83,"urn:cite:hmt:vaimg.VA063VN-0565@0.472,0.6273,0.438,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.84,"urn:cite:hmt:vaimg.VA063VN-0565@0.463,0.6491,0.428,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.85,"urn:cite:hmt:vaimg.VA063VN-0565@0.468,0.6672,0.411,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:5.86,"urn:cite:hmt:vaimg.VA064RN-0065@0.19,0.2149,0.402,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.87,"urn:cite:hmt:vaimg.VA064RN-0065@0.181,0.2337,0.427,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.88,"urn:cite:hmt:vaimg.VA064RN-0065@0.179,0.2547,0.436,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.89,"urn:cite:hmt:vaimg.VA064RN-0065@0.178,0.2727,0.45,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.90,"urn:cite:hmt:vaimg.VA064RN-0065@0.187,0.29,0.38,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.91,"urn:cite:hmt:vaimg.VA064RN-0065@0.185,0.3088,0.426,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.92,"urn:cite:hmt:vaimg.VA064RN-0065@0.181,0.3306,0.434,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.93,"urn:cite:hmt:vaimg.VA064RN-0065@0.181,0.3509,0.41,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.94,"urn:cite:hmt:vaimg.VA064RN-0065@0.179,0.3666,0.436,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.95,"urn:cite:hmt:vaimg.VA064RN-0065@0.177,0.3854,0.42,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.96,"urn:cite:hmt:vaimg.VA064RN-0065@0.175,0.4042,0.438,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.97,"urn:cite:hmt:vaimg.VA064RN-0065@0.178,0.4215,0.405,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.98,"urn:cite:hmt:vaimg.VA064RN-0065@0.182,0.4395,0.413,0.0391"
urn:cts:greekLit:tlg0012.tlg001.msA:5.99,"urn:cite:hmt:vaimg.VA064RN-0065@0.177,0.4606,0.411,0.0338"
